OBJECTID,CNN,STREETNAME,FROM_ST,TO_ST,FACILITY_T,DIRECT,SURFACE_TR,BARRIER,NOTES,DIR,DOUBLE,FY,QTR,STREET_,LENGTH,NUMBER_,INSTALL_YR,INSTALL_MO,UPDATE_YR,UPDATE_MO,GLOBALID,SYMBOLOGY,SHARROW,BUFFERED,RAISED,CONTRAFLOW,GREENWAVE,BIAP,SM_SWEEPER,shape
2413,9787000,OAKDALE AVE,3RD ST,MENDELL ST,CLASS II,2W,,,,E,0,0,0,Oakdale Ave,0.02352819,0,2003,,,,,BIKE LANE,0,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.390335 37.734592, -122.39068 37.73479)"
3112,9789000,OAKDALE AVE,PHELPS ST,NEWHALL ST,CLASS II,2W,,,,W,0,,,Oakdale Ave,0.12655402,68,2004,,,,,BIKE LANE,0,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.3922 37.735657, -122.39408 37.736725)"
2158,9790000,OAKDALE AVE,PHELPS ST,DUNSHEE ST,CLASS II,2W,,,,,0,0,0,Oakdale Ave,0.06919996,68,2004,,2015,6,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.39408 37.736725, -122.3951 37.73731)"
3050,9793000,OAKDALE AVE,RANKIN ST,INDUSTRIAL ST,CLASS II,2W,,,,,1,0,0,Oakdale Ave,0.12591168,90,2004,,0,,,BIKE LANE,0,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.3978 37.738842, -122.39967 37.7399)"
3109,9788000,OAKDALE AVE,NEWHALL ST,3RD ST,CLASS II,2W,,,,E,0,0,0,Oakdale Ave,0.10236043,68,2003,,0,,,BIKE LANE,0,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.39068 37.73479, -122.3922 37.735657)"
2605,9787000,OAKDALE AVE,3RD ST,MENDELL ST,CLASS II,2W,,,,W,1,0,0,Oakdale Ave,0.02352819,0,2003,,,,,BIKE LANE,0,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.390335 37.734592, -122.39068 37.73479)"
4508,9796000,OAKDALE AVE,BARNEVELD AV,BARNEVELD AV,CLASS II,2W,,,,,1,0,0,Oakdale Ave,0.01784925,25,1998,,2015,6,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.403435 37.74203, -122.403175 37.741882)"
223,9797000,OAKDALE AVE,BARNEVELD AV,LOOMIS ST,CLASS II,2W,,,,W,1,0,0,Oakdale Ave,0.05752508,25,1998,,2015,6,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.403435 37.74203, -122.4043 37.742516)"
3116,9790000,OAKDALE AVE,PHELPS ST,DUNSHEE ST,CLASS II,2W,,,,,1,0,0,Oakdale Ave,0.06919996,68,2004,,2015,6,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.39408 37.736725, -122.3951 37.73731)"
2074,9796000,OAKDALE AVE,BARNEVELD AV,BARNEVELD AV,CLASS II,2W,,,,,0,0,0,Oakdale Ave,0.01784925,70,1988,,2015,6,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.403435 37.74203, -122.403175 37.741882)"
4845,9791000,OAKDALE AVE,DUNSHEE ST,QUINT ST,CLASS II,2W,,,,,1,0,0,Oakdale Ave,0.05564914,68,2000,,2015,6,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.3951 37.73731, -122.395935 37.737778)"
3400,9798000,OAKDALE AVE,LOOMIS ST,PATTERSON ST,CLASS II,2W,,,,W,1,0,0,Oakdale Ave,0.03512769,25,2002,,0,,,BIKE LANE,0,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.4043 37.742516, -122.404816 37.742813)"
904,9792000,OAKDALE AVE,QUINT ST,RANKIN ST,CLASS II,2W,,,,,0,0,0,Oakdale Ave,0.12570335,70,2004,,0,,,BIKE LANE,0,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.395935 37.737778, -122.3978 37.738842)"
4560,9793000,OAKDALE AVE,RANKIN ST,INDUSTRIAL ST,CLASS II,2W,,,,,0,0,0,Oakdale Ave,0.12591168,90,2004,,0,,,BIKE LANE,0,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.3978 37.738842, -122.39967 37.7399)"
2453,9794000,OAKDALE AVE,INDUSTRIAL ST,TOLAND ST,CLASS II,2W,,,,,0,0,0,Oakdale Ave,0.12583974,70,2002,,2015,6,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.39967 37.7399, -122.40154 37.740955)"
3535,9791000,OAKDALE AVE,DUNSHEE ST,QUINT ST,CLASS II,2W,,,,,0,0,0,Oakdale Ave,0.05564914,70,2000,,2015,6,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.3951 37.73731, -122.395935 37.737778)"
4273,9823101,OCEAN AVE,PLYMOUTH AV,GRANADA AV,CLASS III,2W,,,,,1,0,0,Ocean Ave,0.03701312,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.456505 37.723957, -122.45715 37.7241)"
3178,9849000,OCEAN AVE,LAGUNITAS DR,19TH AV,CLASS III,2W,,,,,1,0,0,Ocean Ave,0.04708843,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.47419 37.732117, -122.474945 37.732452)"
1221,9812201,OCEAN AVE,ONONDAGA AV,DELANO AV,CLASS II,2W,,,,W,1,0,0,Ocean Ave,0.03986473,770,2010,,0,,,BIKE LANE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.44254 37.723164, -122.44326 37.72308)"
3175,9852000,OCEAN AVE,22ND AVE,21ST AVE,CLASS II,2W,,,,E,1,2016,3,Ocean Ave,0.04938879,0,2016,2,,,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.47784 37.732605, -122.47694 37.732647)"
4528,9851000,OCEAN AVE,20TH AV,21ST AV,CLASS II,2W,,,,E,1,2016,3,Ocean Ave,0.04976574,75,2006,,2016,2,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.47603 37.732685, -122.47694 37.732647)"
4051,9853000,OCEAN AVE,MELBA AVE,22ND AVE,CLASS III,2W,,,,E,1,2016,3,Ocean Ave,0.02762531,0,2016,2,,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.47834 37.732582, -122.47784 37.732605)"
1695,9814201,OCEAN AVE,SAN JOSE AV,I-280 NORTH ON-RAMP,CLASS III,2W,,,,E,1,0,0,Ocean Ave,0.13836859,84,2010,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.44473 37.72296, -122.44726 37.722954)"
4480,9853000,OCEAN AVE,MELBA AVE,22ND AVE,CLASS II,2W,,,,W,0,2016,3,Ocean Ave,0.02762531,0,2016,2,,,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.47834 37.732582, -122.47784 37.732605)"
4471,9845201,OCEAN AVE,SAN FERNANDO WY,JUNIPERO SERRA BLVD,CLASS III,2W,,,,,1,0,0,Ocean Ave,0.1050313,70,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.4701 37.730305, -122.47179 37.731026)"
4461,9846000,OCEAN AVE,JUNIPERO SERRA BLVD,UNNAMED #79,CLASS III,2W,,,,,0,0,0,Ocean Ave,0.02319726,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.47179 37.731026, -122.471985 37.73113, -122.472145 37.7312)"
4458,9824101,OCEAN AVE,GRANADA AV,GRANADA AV,CLASS III,2W,,,,,0,0,0,Ocean Ave,0.00974667,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.45715 37.7241, -122.45733 37.724133)"
4449,9834201,OCEAN AVE,VICTORIA ST,LAKEWOOD AV,CLASS III,2W,,,,,0,0,0,Ocean Ave,0.02129117,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.46421 37.725998, -122.46456 37.726128)"
4756,9830201,OCEAN AVE,DORADO TERR,ASHTON AV,CLASS III,2W,,,,,0,0,0,Ocean Ave,0.05905569,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.4612 37.724945, -122.4622 37.72526)"
4928,9818201,OCEAN AVE,GENEVA AV,HAROLD AV,CLASS III,2W,,,,,1,0,0,Ocean Ave,0.04396643,90,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.45232 37.723076, -122.453094 37.72324)"
1983,9835201,OCEAN AVE,LAKEWOOD AV,MANOR DR,CLASS III,2W,,,,,1,0,0,Ocean Ave,0.0447119,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.46456 37.726128, -122.4653 37.7264)"
4782,9807201,OCEAN AVE,SANTA YNEZ AVE,ALEMANY BLVD,CLASS III,2W,,,,W,1,0,0,Ocean Ave,0.05044668,50,2010,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.43834 37.72364, -122.43742 37.723713)"
1739,9827201,OCEAN AVE,CAPITOL AV,FAXON AV,CLASS III,2W,,,,,1,0,0,Ocean Ave,0.04206669,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.4592 37.72453, -122.45994 37.724686)"
2433,9861000,OCEAN AVE,SYLVAN ST,MEADOWBROOK DR,CLASS II,2W,,,,E,1,2016,3,Ocean Ave,0.04825771,0,2016,2,,,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.48538 37.732273, -122.484505 37.73231)"
547,9870000,OCEAN AVE,MORNINGSIDE DR,GELLERT DR,CLASS II,2W,,,,W,0,2016,3,Ocean Ave,0.04616559,85,2010,,2016,2,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.49227 37.731968, -122.49311 37.73193)"
2105,9862000,OCEAN AVE,MIDDLEFIELD DR,SYLVAN DR,CLASS II,2W,,,,W,0,2016,3,Ocean Ave,0.04822871,0,2016,2,,,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.48626 37.732235, -122.48538 37.732273)"
2343,9845201,OCEAN AVE,SAN FERNANDO WY,JUNIPERO SERRA BLVD,CLASS III,2W,,,,,0,0,0,Ocean Ave,0.1050313,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.4701 37.730305, -122.47179 37.731026)"
3122,9865000,OCEAN AVE,EVERGLADE DR,SPRINGFIELD DR,CLASS II,2W,,,,E,1,2016,3,Ocean Ave,0.04743706,0,2016,2,,,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.488884 37.732117, -122.48802 37.732155)"
4357,9814201,OCEAN AVE,SAN JOSE AV,I-280 NORTH ON-RAMP,CLASS II,2W,,,,W,0,0,0,Ocean Ave,0.13836859,84,2010,,0,,,BIKE LANE,0,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.44473 37.72296, -122.44726 37.722954)"
4831,9820201,OCEAN AVE,LEE AV,BRIGHTON AV,CLASS III,2W,,,,,1,0,0,Ocean Ave,0.05781203,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.4541 37.723454, -122.455124 37.723667)"
4356,9815201,OCEAN AVE,I-280 NORTH ON-RAMP,I-280 SOUTH OFF-RAMP,CLASS II,2W,,,,W,1,0,0,Ocean Ave,0.10381965,84,2010,,0,,,BIKE LANE,0,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.44726 37.722954, -122.44916 37.722977)"
4834,9842201,OCEAN AVE,PALOMA AV,SANTA ANA AV,CLASS III,2W,,,,,0,0,0,Ocean Ave,0.03413568,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.46819 37.729218, -122.4686 37.729595)"
2326,9844201,OCEAN AVE,SAN LEANDRO WY,SAN FERNANDO WY,CLASS III,2W,,,,,1,0,0,Ocean Ave,0.04790701,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.46933 37.729973, -122.4701 37.730305)"
2724,9811201,OCEAN AVE,OTSEGO AV,ONONDAGA AV,CLASS II,2W,,,,W,1,0,0,Ocean Ave,0.08323162,84,2010,,0,,,BIKE LANE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.44104 37.72334, -122.44254 37.723164)"
3111,9825101,OCEAN AVE,GRANADA AV,MIRAMAR AV,CLASS III,2W,,,,,0,0,0,Ocean Ave,0.04820517,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.45733 37.724133, -122.458176 37.72431)"
5057,9821101,OCEAN AVE,BRIGHTON AV,PLYMOUTH AV,CLASS III,2W,,,,,1,0,0,Ocean Ave,0.05752263,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.455124 37.723667, -122.45614 37.72388)"
2139,9852000,OCEAN AVE,22ND AVE,21ST AVE,CLASS II,2W,,,,W,0,2016,3,Ocean Ave,0.04938879,0,2016,2,,,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.47784 37.732605, -122.47694 37.732647)"
3830,9850000,OCEAN AVE,19TH AV,20TH AV,CLASS II,2W,,,,W,0,2016,3,Ocean Ave,0.06323682,84,2006,,2016,2,,BIKE LANE,0,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.474945 37.732452, -122.47565 37.732704, -122.47603 37.732685)"
2144,9857000,OCEAN AVE,26TH AVE,25TH AVE,CLASS II,2W,,,,W,0,2016,3,Ocean Ave,0.04837905,0,2016,2,,,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.481865 37.732426, -122.48098 37.732468)"
3103,9818201,OCEAN AVE,GENEVA AV,HAROLD AV,CLASS III,2W,,,,,0,0,0,Ocean Ave,0.04396643,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.45232 37.723076, -122.453094 37.72324)"
3101,9813201,OCEAN AVE,DELANO AV,SAN JOSE AV,CLASS II,2W,,,,W,1,0,0,Ocean Ave,0.08115353,60,2010,,0,,,BIKE LANE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.44326 37.72308, -122.44448 37.722965, -122.44473 37.72296)"
4332,9866000,OCEAN AVE,HAVENSIDE DR,EVERGLADE DR,CLASS II,2W,,,,W,0,2016,3,Ocean Ave,0.04630267,0,2016,2,,,,BIKE LANE,0,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.48973 37.73208, -122.488884 37.732117)"
5023,9832201,OCEAN AVE,KEYSTONE WY,FAIRFIELD,CLASS III,2W,,,,,1,0,0,Ocean Ave,0.0621362,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.4628 37.72548, -122.46383 37.725857)"
1729,9847000,OCEAN AVE,UNNAMED #79,WOODACRE DR,CLASS III,2W,,,,,1,0,0,Ocean Ave,0.06546037,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.472145 37.7312, -122.47319 37.731663)"
2732,9866000,OCEAN AVE,HAVENSIDE DR,EVERGLADE DR,CLASS II,2W,,,,E,1,2016,3,Ocean Ave,0.04630267,0,2016,2,,,,BIKE LANE,0,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.48973 37.73208, -122.488884 37.732117)"
5034,9849000,OCEAN AVE,LAGUNITAS DR,19TH AV,CLASS III,2W,,,,,0,0,0,Ocean Ave,0.04708843,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.47419 37.732117, -122.474945 37.732452)"
2204,9840201,OCEAN AVE,APTOS AV,SAN BENITO WY,CLASS III,2W,,,,,1,0,0,Ocean Ave,0.04822594,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.46773 37.728325, -122.46806 37.72897)"
2738,9815201,OCEAN AVE,I-280 NORTH ON-RAMP,I-280 SOUTH OFF-RAMP,CLASS III,2W,,,,E,0,0,0,Ocean Ave,0.10381965,85,2010,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.44726 37.722954, -122.44916 37.722977)"
701,9829201,OCEAN AVE,FAXON AV,JULES AV,CLASS III,2W,,,,,0,0,0,Ocean Ave,0.05523524,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.46022 37.724743, -122.4612 37.724945)"
697,9821101,OCEAN AVE,BRIGHTON AV,PLYMOUTH AV,CLASS III,2W,,,,,0,0,0,Ocean Ave,0.05752263,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.455124 37.723667, -122.45614 37.72388)"
5204,9848000,OCEAN AVE,WOODACRE DR,LAGUNITAS DR,CLASS III,2W,,,,,0,0,0,Ocean Ave,0.06313928,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.47319 37.731663, -122.47419 37.732117)"
2606,9871000,OCEAN AVE,GELLERT DR,SUNSET BLVD,CLASS II,2W,,,,E,1,2016,3,Ocean Ave,0.03252851,85,2010,,2016,2,,BIKE LANE,0,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.49311 37.73193, -122.493706 37.731903)"
3281,9819201,OCEAN AVE,HAROLD AV,LEE AV,CLASS III,2W,,,,,1,0,0,Ocean Ave,0.05716892,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.453094 37.72324, -122.4541 37.723454)"
614,9819201,OCEAN AVE,HAROLD AV,LEE AV,CLASS III,2W,,,,,0,0,0,Ocean Ave,0.05716892,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.453094 37.72324, -122.4541 37.723454)"
609,9859000,OCEAN AVE,FOREST VIEW DR,INVERNESS DR,CLASS II,2W,,,,W,0,2016,3,Ocean Ave,0.04846895,0,2016,2,,,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.48362 37.73235, -122.482735 37.732388)"
1143,9826101,OCEAN AVE,MIRAMAR AV,CAPITOL AV,CLASS III,2W,,,,,0,0,0,Ocean Ave,0.05789606,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.458176 37.72431, -122.4592 37.72453)"
576,9840201,OCEAN AVE,APTOS AV,SAN BENITO WY,CLASS III,2W,,,,,0,0,0,Ocean Ave,0.04822594,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.46773 37.728325, -122.46806 37.72897)"
2580,9809201,OCEAN AVE,CAYUGA AV,WANDA ST,CLASS III,2W,,,,E,0,0,0,Ocean Ave,0.05767582,84,2010,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.4388 37.723595, -122.439835 37.723476)"
3326,9848000,OCEAN AVE,WOODACRE DR,LAGUNITAS DR,CLASS III,2W,,,,,1,0,0,Ocean Ave,0.06313928,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.47319 37.731663, -122.47419 37.732117)"
439,9856000,OCEAN AVE,25TH AVE,24TH AVE,CLASS II,2W,,,,E,1,2016,3,Ocean Ave,0.0483971,0,2016,2,,,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.48098 37.732468, -122.480095 37.732506)"
3334,9832201,OCEAN AVE,KEYSTONE WY,FAIRFIELD,CLASS III,2W,,,,,0,0,0,Ocean Ave,0.0621362,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.4628 37.72548, -122.46383 37.725857)"
361,9823101,OCEAN AVE,PLYMOUTH AV,GRANADA AV,CLASS III,2W,,,,,0,0,0,Ocean Ave,0.03701312,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.456505 37.723957, -122.45715 37.7241)"
2677,9834201,OCEAN AVE,VICTORIA ST,LAKEWOOD AV,CLASS III,2W,,,,,1,0,0,Ocean Ave,0.02129117,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.46421 37.725998, -122.46456 37.726128)"
328,9839201,OCEAN AVE,CEDRO AV,APTOS AV,CLASS III,2W,,,,,1,0,0,Ocean Ave,0.04450065,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.467316 37.727768, -122.46749 37.728027, -122.46773 37.728325)"
1037,9869000,OCEAN AVE,CLEARFIELD DR,MORNINGSIDE DR,CLASS II,2W,,,,E,1,2016,3,Ocean Ave,0.04651396,85,2010,,2016,2,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.491425 37.732006, -122.49227 37.731968)"
3279,9868000,OCEAN AVE,CLEARFIELD DR,WESTMOORLAND DR,CLASS II,2W,,,,W,0,2016,3,Ocean Ave,0.04636683,,2016,2,,,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.49058 37.732044, -122.491425 37.732006)"
2652,9869000,OCEAN AVE,CLEARFIELD DR,MORNINGSIDE DR,CLASS II,2W,,,,W,0,2016,3,Ocean Ave,0.04651396,50,2010,,2016,2,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.491425 37.732006, -122.49227 37.731968)"
275,9859000,OCEAN AVE,FOREST VIEW DR,INVERNESS DR,CLASS II,2W,,,,E,1,2016,3,Ocean Ave,0.04846895,0,2016,2,,,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.48362 37.73235, -122.482735 37.732388)"
257,9867000,OCEAN AVE,WESTMOORLAND DR,HAVENSIDE DR,CLASS II,2W,,,,E,1,2016,3,Ocean Ave,0.04647776,0,2016,2,,,,BIKE LANE,0,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.49058 37.732044, -122.48973 37.73208)"
245,9829201,OCEAN AVE,FAXON AV,JULES AV,CLASS III,2W,,,,,1,0,0,Ocean Ave,0.05523524,90,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.46022 37.724743, -122.4612 37.724945)"
2942,9863000,OCEAN AVE,RIVERTON DR,MIDDLEFIELD DR,CLASS II,2W,,,,E,1,2016,3,Ocean Ave,0.0481722,0,2016,2,,,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.48714 37.732193, -122.48626 37.732235)"
236,9825101,OCEAN AVE,GRANADA AV,MIRAMAR AV,CLASS III,2W,,,,,1,0,0,Ocean Ave,0.04820517,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.45733 37.724133, -122.458176 37.72431)"
231,9831201,OCEAN AVE,ASHTON AV,KEYSTONE WY,CLASS III,2W,,,,,0,0,0,Ocean Ave,0.03625442,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.4622 37.72526, -122.4628 37.72548)"
215,9858000,OCEAN AVE,INVERNESS DR,26TH AVE,CLASS II,2W,,,,E,1,2016,3,Ocean Ave,0.04805598,0,2016,2,,,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.482735 37.732388, -122.481865 37.732426)"
213,9827201,OCEAN AVE,CAPITOL AV,FAXON AV,CLASS III,2W,,,,,0,0,0,Ocean Ave,0.04206669,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.4592 37.72453, -122.45994 37.724686)"
2530,9817101,OCEAN AVE,GENEVA AV,GENEVA AV,CLASS II,2W,,,,E,0,0,0,Ocean Ave,0.0411089,84,2010,,0,,,BIKE LANE,0,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.451584 37.72299, -122.45201 37.723003, -122.45232 37.723076)"
1481,9851000,OCEAN AVE,20TH AV,21ST AV,CLASS II,2W,,,,W,0,2016,3,Ocean Ave,0.04976574,84,2006,,2016,2,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.47603 37.732685, -122.47694 37.732647)"
193,9817101,OCEAN AVE,GENEVA AV,GENEVA AV,CLASS III,2W,,,,W,1,0,0,Ocean Ave,0.0411089,85,2010,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.451584 37.72299, -122.45201 37.723003, -122.45232 37.723076)"
189,9808201,OCEAN AVE,CAYUGA AVE,SANTA YNEZ AVE,CLASS II,2W,,,,E,0,0,0,Ocean Ave,0.02499611,5,2010,,0,,,BIKE LANE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.4388 37.723595, -122.43834 37.72364)"
1552,9854000,OCEAN AVE,23RD AVE,MELBA AVE,CLASS II,2W,,,,W,0,2016,3,Ocean Ave,0.04828563,0,2016,2,,,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.47922 37.732544, -122.47834 37.732582)"
4984,9860000,OCEAN AVE,MEADOWBROOK DR,FOREST VIEW DR,CLASS II,2W,,,,E,1,2016,3,Ocean Ave,0.04830069,0,2016,2,,,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.484505 37.73231, -122.48362 37.73235)"
1096,9833201,OCEAN AVE,FAIRFIELD WY,VICTORIA ST,CLASS III,2W,,,,,1,0,0,Ocean Ave,0.0227349,84,2006,,0,,,BIKE ROUTE,1,NO,NO,NO,NO,NO,NO,"LINESTRING (-122.46383 37.725857, -122.46421 37.725998)"
3734,9862000,OCEAN AVE,MIDDLEFIELD DR,SYLVAN DR,CLASS II,2W,,,,E,1,2016,3,Ocean Ave,0.04822871,0,2016,2,,,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.48626 37.732235, -122.48538 37.732273)"
2883,9865000,OCEAN AVE,EVERGLADE DR,SPRINGFIELD DR,CLASS II,2W,,,,W,0,2016,3,Ocean Ave,0.04743706,0,2016,2,,,,BIKE LANE,0,YES,NO,NO,NO,NO,NO,"LINESTRING (-122.488884 37.732117, -122.48802 37.732155)"
